molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5832444,active,6.259637310505756,C=CC(=O)N1CC[C@]2(CCCN([C@H](C(=O)N[C@H]3Cc4cc(O)cc(c4)-c4ccc5c(c4)c(c(-c4ccccc4CCOC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2=O)C1,929.1719999999993,6.5898000000000065,3.0,9.0
CHEMBL5946445,inactive,5.0,C=CC(=O)N1CC[C@]2(CCN(C(=O)N(C)[C@H](C(=O)N[C@@H]3Cc4cc(O)cc(c4)-c4ccc5c(c4)c(c(-c4ccccc4CCOC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2=O)C1,972.1969999999993,6.251500000000006,3.0,10.0
CHEMBL5915901,active,6.259637310505756,C=CC(=O)N1CC[C@]2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2)C1,950.2199999999993,6.389300000000007,2.0,11.0
CHEMBL5745344,active,6.259637310505756,C=CC(=O)N1CC[C@]2(CCN([C@H](C(=O)N[C@H]3Cc4cccc(c4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C2=O)C1,900.1339999999994,6.407600000000007,2.0,9.0
CHEMBL6038353,active,6.259637310505756,C=CC(=O)N1CC[C@]2(CCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,936.1929999999994,6.141700000000006,2.0,11.0
CHEMBL5937898,active,6.259637310505756,C=CC(=O)N1CC[C@]2(COCCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,966.2189999999994,5.768200000000007,2.0,12.0
CHEMBL6017363,inactive,5.2777775360302694,C=CC(=O)N1C[C@@H](C(=O)N(C)[C@@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1C,904.1219999999994,5.796600000000006,3.0,10.0
CHEMBL5891305,active,6.259637310505756,C=CC(=O)N1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1C,904.1219999999994,5.796600000000006,3.0,10.0
CHEMBL5910830,inactive,5.29864792073122,C=CC(=O)N1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C(C)(C)C1,916.1769999999993,6.899600000000008,2.0,9.0
CHEMBL5746582,inactive,5.0,C=CC(=O)N1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C(F)(F)F)C1,956.1199999999995,7.051900000000009,2.0,9.0
CHEMBL5839112,active,7.259637310505756,C=CC(=O)N1C[C@@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1C,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL5954742,active,6.259637310505756,C=CC(=O)N1C[C@@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1C,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL6018688,active,7.259637310505756,C=CC(=O)N1C[C@@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C)C1,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL5971492,active,8.0,C=CC(=O)N1C[C@@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@H](C)C1,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL5852651,active,6.709965388637482,C=CC(=O)N1C[C@@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)[C@@H](C)C1,587.6750000000002,5.374300000000004,0.0,7.0
CHEMBL5759727,active,6.667561540084395,C=CC(=O)N1C[C@@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)nc23)[C@@H](C)C1,576.076,5.0736200000000045,0.0,7.0
CHEMBL5946874,inactive,5.2777775360302694,C=CC(=O)N1C[C@@H](C)[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,902.1499999999994,6.509500000000008,2.0,9.0
CHEMBL5885517,active,6.259637310505756,C=CC(=O)N1C[C@@H](C)[C@H](N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,938.2089999999994,6.243600000000007,2.0,11.0
CHEMBL5944601,active,7.259637310505756,C=CC(=O)N1C[C@@H](F)[C@](F)(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,924.1029999999994,6.3036000000000065,2.0,9.0
CHEMBL6000148,active,6.259637310505756,C=CC(=O)N1C[C@@H](N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C)C1,938.2089999999994,6.243600000000007,2.0,11.0
CHEMBL5862433,inactive,3.6020599913279625,C=CC(=O)N1C[C@@H](NC(=O)Cn2ccc3cc(Br)ccc32)[C@H]1C,376.254,2.3053,1.0,2.0
CHEMBL4461434,active,8.301029995663981,C=CC(=O)N1C[C@@H]2C(=O)N(C)c3cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@H]1C,498.91700000000014,4.1071000000000035,1.0,5.0
CHEMBL5173371,active,6.860120913598763,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@@H]1C,486.9060000000002,4.308200000000004,1.0,6.0
CHEMBL5183988,active,8.522878745280337,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,486.9060000000002,4.308200000000004,1.0,6.0
CHEMBL5914113,inactive,4.573488738635425,C=CC(=O)N1C[C@@H]2CC[C@H]1CN2c1nc(=O)n(-c2c(C)ccnc2C(C)C)c2nc(-c3ccccc3F)c(Cl)cc12,573.0720000000002,5.432620000000005,0.0,6.0
CHEMBL6008925,active,7.259637310505756,C=CC(=O)N1C[C@@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)C[C@@H]2C1,936.1929999999994,5.855100000000006,2.0,11.0
CHEMBL5796251,active,6.259637310505756,C=CC(=O)N1C[C@@H]2CN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)[C@@H]2C1,922.1659999999995,5.607500000000006,2.0,11.0
CHEMBL4455191,active,7.2839966563652006,C=CC(=O)N1C[C@@H]2COc3cnc4cc(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@H]1C,453.9010000000002,4.384000000000004,1.0,5.0
CHEMBL5862980,active,6.259637310505756,C=CC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,922.1659999999995,5.750000000000006,2.0,11.0
CHEMBL5853895,active,7.259637310505756,C=CC(=O)N1C[C@@H]2[C@H](C1)[C@@H]2C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,916.1329999999995,5.825000000000007,3.0,10.0
CHEMBL5745642,active,6.259637310505756,C=CC(=O)N1C[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C)C1,902.1499999999994,6.509500000000007,2.0,9.0
CHEMBL5810516,inactive,5.0,C=CC(=O)N1C[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@H](C(F)(F)F)C1,956.1199999999995,7.051900000000009,2.0,9.0
CHEMBL5882272,active,6.259637310505756,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC12CC2,950.2199999999992,6.530200000000007,2.0,11.0
CHEMBL5750007,active,7.259637310505756,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1C,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL5855540,active,6.259637310505756,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@H]1C,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL5981374,active,7.259637310505756,C=CC(=O)N1C[C@H](C)N(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](C)C1,938.2089999999994,6.386100000000006,2.0,11.0
CHEMBL6055413,active,6.030584087646019,C=CC(=O)N1C[C@H](C)N(C2=NC(=O)CN(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,526.0560000000003,4.787600000000004,0.0,5.0
CHEMBL5963660,active,7.026872146400302,C=CC(=O)N1C[C@H](C)N(C2=NC(=O)CN(c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,589.1150000000001,5.900020000000006,0.0,6.0
CHEMBL5883259,inactive,3.6020599913279625,C=CC(=O)N1C[C@H](C)N(C2=NCC(=O)N(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,526.0560000000003,4.787600000000004,0.0,5.0
CHEMBL5857719,inactive,3.6020599913279625,C=CC(=O)N1C[C@H](C)N(C2=NCC(=O)N(c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,589.1150000000001,5.900020000000006,0.0,6.0
CHEMBL5946086,active,6.458420756053419,C=CC(=O)N1C[C@H](C)N(c2n/c(=N\C)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,525.0720000000002,5.079000000000005,0.0,5.0
CHEMBL5926449,active,7.259637310505756,C=CC(=O)N1C[C@H](C)N(c2nc(=N)n(-c3ccccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,559.0890000000002,6.0944700000000065,1.0,5.0
CHEMBL5780310,active,6.504455662453552,C=CC(=O)N1C[C@H](C)N(c2nc(=N)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,511.0450000000003,5.027970000000004,1.0,5.0
CHEMBL5744583,active,7.102372908709558,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cc(Br)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,682.0380000000001,7.256100000000007,0.0,6.0
CHEMBL5780238,active,6.786482243003695,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cc(C4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,657.2340000000003,7.761100000000009,0.0,6.0
CHEMBL5850755,active,7.1487416512809245,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,602.1540000000001,7.098600000000007,0.0,5.0
CHEMBL5928146,inactive,3.7351821769904636,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(=O)N(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,632.1400000000001,5.0720000000000045,0.0,7.0
CHEMBL5982874,active,7.522878745280337,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@H]1C,619.1410000000001,6.199200000000007,1.0,7.0
CHEMBL5846780,active,7.013228265733755,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4)c(Cl)cc23)C[C@H]1C,585.1520000000002,6.354500000000007,0.0,6.0
CHEMBL5887074,active,7.133712660915805,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(Cl)cc23)C[C@H]1C,627.2330000000001,7.477900000000009,0.0,6.0
CHEMBL5978231,active,7.468521082957745,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C(F)(F)F)c(Cl)cc23)C[C@H]1C,653.1490000000001,7.3733000000000075,0.0,6.0
CHEMBL5779776,active,7.425968732272281,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,599.1790000000002,6.662920000000007,0.0,6.0
CHEMBL5845474,active,6.3472703039307525,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C)c(F)cc23)C[C@H]1C,582.7240000000002,6.148620000000006,0.0,6.0
CHEMBL5770553,active,7.425968732272281,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4Cl)c(Cl)cc23)C[C@H]1C,619.5970000000001,7.007900000000007,0.0,6.0
CHEMBL5771383,active,7.552841968657781,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,603.1420000000002,6.493600000000007,0.0,6.0
CHEMBL5904680,active,7.318758762624412,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnc(C)c3C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,589.1150000000001,5.987040000000006,0.0,6.0
CHEMBL5986508,active,7.161150909262744,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnc(C)c3C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,589.1150000000001,5.987040000000006,0.0,6.0
CHEMBL5912166,active,6.872895201635193,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cncc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C[C@H]1C,602.6860000000001,5.684900000000007,1.0,7.0
CHEMBL6005890,active,7.2441251443275085,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cncc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,603.1420000000002,6.493600000000007,0.0,6.0
CHEMBL5983367,active,7.2076083105017466,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnn3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,592.1190000000001,5.7526000000000055,0.0,6.0
CHEMBL5741208,active,7.096910013008056,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,604.1300000000001,5.888600000000006,0.0,7.0
CHEMBL5778472,active,6.686132779630847,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(-c4ccoc4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,670.1890000000002,7.148600000000007,0.0,8.0
CHEMBL5768679,active,7.070581074285707,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(Br)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,683.0260000000001,6.651100000000007,0.0,7.0
CHEMBL6047734,active,6.982966660701219,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(C#N)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,629.1400000000001,5.760280000000005,0.0,8.0
CHEMBL6047764,active,7.2839966563652006,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,618.1570000000002,6.197020000000006,0.0,7.0
CHEMBL5832716,active,7.017728766960431,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(C4CC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,644.1950000000002,6.766000000000008,0.0,7.0
CHEMBL6016091,active,7.337242168318426,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(C=C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,630.1680000000001,6.531600000000007,0.0,7.0
CHEMBL5879948,active,6.259637310505756,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,632.1840000000002,6.451000000000007,0.0,7.0
CHEMBL5966333,active,7.0915149811213505,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CN(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,661.2260000000002,5.950200000000006,0.0,8.0
CHEMBL6061340,active,6.531652669587842,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CN4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,673.2370000000003,6.094300000000007,0.0,8.0
CHEMBL6000631,active,6.896196279044043,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CN4CCCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,687.2640000000004,6.484400000000007,0.0,8.0
CHEMBL6039601,active,7.1938200260161125,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CN4CCN(C)CC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,716.3060000000003,5.6360000000000054,0.0,9.0
CHEMBL6061650,active,6.876148359032914,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(CN4CCOCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,703.2630000000004,5.720800000000006,0.0,9.0
CHEMBL6061035,active,7.008773924307505,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,647.1990000000002,5.954600000000006,0.0,8.0
CHEMBL5958934,active,7.1487416512809245,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,619.1450000000001,5.470800000000004,1.0,8.0
CHEMBL5748109,active,6.987162775294828,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,659.2100000000003,6.098700000000007,0.0,8.0
CHEMBL5747837,active,6.943095148663527,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N4CCOCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,689.2360000000003,5.725200000000005,0.0,9.0
CHEMBL5979838,active,7.585026652029182,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,633.1720000000001,5.930300000000006,1.0,8.0
CHEMBL6065137,active,7.292429823902063,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NCCN(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,690.2680000000003,5.862100000000005,1.0,9.0
CHEMBL5946271,active,7.42021640338319,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NCc4ccc(OC)cc4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,739.296,7.5093000000000085,1.0,9.0
CHEMBL5760300,active,7.2076083105017466,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(OC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,634.1560000000002,5.897200000000006,0.0,8.0
CHEMBL5897375,active,7.1938200260161125,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(OCCN(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,691.2520000000003,5.829000000000006,0.0,9.0
CHEMBL6008027,active,6.432973633840939,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(OCCOC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,678.2090000000003,5.913800000000006,0.0,9.0
CHEMBL5790715,active,6.723538195826756,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(S(=O)(=O)CCC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,710.2760000000002,6.0723000000000065,0.0,9.0
CHEMBL5791380,active,7.075720713938118,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncn(C)c3=O)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,592.0750000000002,4.068900000000003,0.0,7.0
CHEMBL6040862,active,7.267606240177032,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)C[C@H]1C,619.1450000000001,5.470800000000004,1.0,8.0
CHEMBL5957852,active,6.669586226650809,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,602.6900000000002,4.956500000000003,1.0,8.0
CHEMBL5941866,active,7.080921907623926,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)C[C@H]1C,620.1290000000001,5.594200000000006,1.0,8.0
CHEMBL5821602,active,6.489454989793388,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccc(C#N)cc4F)c(Cl)cc23)C[C@H]1C,629.1400000000001,5.760280000000005,0.0,8.0
CHEMBL6043567,active,6.42021640338319,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccc(F)cc4F)c(F)cc23)C[C@H]1C,605.6650000000002,5.513400000000005,0.0,7.0
CHEMBL6039941,active,6.117475462045119,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C#N)c(Cl)cc23)C[C@H]1C,611.1500000000002,5.621180000000005,0.0,8.0
CHEMBL6001675,active,8.221848749616356,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(Cl)cc23)C[C@H]1C,628.2210000000001,6.872900000000008,0.0,7.0
CHEMBL5805362,active,7.096910013008056,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C(F)(F)F)c(Cl)cc23)C[C@H]1C,654.1370000000002,6.768300000000006,0.0,7.0
